#class tools::wcsv::ntuple
#title Deposited energy
#separator 44
#vector_separator 59
#column double Generated
#column double Layer1
#column double Layer2
#column double Layer3
#column double Layer4
#column double Layer5
#column double Layer6
#column double Layer7
#column double Layer8
#column double Layer9
#column double Layer10
2950,529.501,658.906,181.695,173.907,34.3699,15.8397,21.4719,119.695,151.571,133.305
3000,1029.13,526.857,229.182,101.266,16.3694,15.8863,19.0596,62.6699,60.0762,55.4008
3050,722.887,368.29,381.032,82.4864,34.4358,15.2455,36.216,45.156,80.7577,95.1967
3100,507.894,632.271,244.97,100.377,26.3007,49.517,71.8095,68.4062,84.8454,135.599
3150,941.746,514.857,112.93,18.6351,10.117,26.4687,50.2931,107.496,186.959,147.263
3200,1325.51,419.819,180.901,32.4849,16.0394,37.9478,40.6555,27.6402,38.4989,101.989
3250,1026.41,510.146,216.726,43.0121,70.186,15.593,29.8167,56.9787,41.6051,60.2673
3300,863.444,636.157,136.395,56.3599,4.32164,17.9509,81.8709,75.732,106.844,102.979
3350,1062.71,322.149,148.922,65.7356,39.969,14.4537,36.9334,66.2235,85.4395,74.1534
3400,895.05,433.271,271.524,93.0322,25.9993,15.4495,17.462,63.2301,87.2131,61.4306
3450,939.095,548.242,224.396,43.5356,50.6656,16.3865,22.0307,62.6341,99.2144,107.623
3500,448.232,748.223,469.044,123.73,32.3943,25.1972,30.3079,59.5844,107.29,107.733
3550,837.537,657.249,320.138,96.5857,39.6788,17.3139,17.3826,59.761,97.3924,122.196
3600,543.927,578.358,278.654,56.6227,12.5832,16.7657,105.663,153.84,227.684,239.15
3650,1081.12,503.821,250.086,128.534,42.2805,21.8061,40.2913,24.7336,54.0072,64.6759
3700,1000.03,730.253,182.466,58.4546,69.013,19.1874,19.0913,16.2854,55.13,103.126
3750,515.408,775.065,587.541,138.498,65.9254,26.0982,55.9551,46.8005,65.7065,96.454
3800,729.423,1020.7,239.246,112.092,34.6839,29.8305,46.6137,71.7535,82.9511,95.0115
3850,708.534,1111.32,204.661,137.506,9.34455,20.6956,47.6883,82.6311,110.95,144.117
3900,870.778,665.373,387.63,78.442,42.4084,14.2141,42.2539,43.2556,77.4571,167.789
3950,514.519,1099.5,408.079,246.693,44.8313,17.5454,16.9256,59.062,125.079,84.7054
4000,55.466,529.973,1192.84,591.235,56.2276,21.7239,22.6898,23.4588,0.715622,5.16472
4050,1434.59,587.785,100.204,38.1632,78.0458,14.8458,29.3052,37.3102,60.7152,117.839
4100,1046.89,730.325,421.606,85.5175,33.4395,17.0365,49.0402,66.2564,87.1969,81.5928
4150,711.296,873.211,457.832,301.818,105.548,15.0443,18.1744,24.9573,36.8559,0.604279
4200,1086.25,769.076,312.63,65.6807,24.5112,15.234,23.4277,58.9434,107.346,83.1263
4250,771.462,944.941,445.498,63.1534,24.3288,17.2413,20.8181,29.7976,26.2138,78.676
4300,1329,845.283,243.576,72.7537,37.4026,16.9956,38.8143,41.0175,44.6459,90.1883
4350,1441.51,594.157,213.099,66.749,7.32502,17.1346,18.1401,100.624,135.981,172.719
4400,1119.1,973.095,257.423,47.3565,27.089,17.8212,33.6644,95.8175,106.3,108.985
4450,825.852,1105.63,250.158,201.882,37.4577,14.6294,16.6363,38.1691,119.553,224.218
4500,745.458,1000.18,377.868,125.514,62.211,18.1237,19.8645,60.8661,97.4033,177.182
4550,1469.35,453.559,137.574,79.2003,26.6707,16.1361,30.0982,130.387,214.388,289.482
4600,1119.86,786.849,589.628,112.43,64.8615,15.5322,21.904,33.1139,39.4874,128.434
4650,1062.25,885.422,389.614,90.5465,29.6418,18.4892,20.3625,57.9604,101.143,84.8495
4700,1048.66,821.503,381.504,119.844,56.8269,16.1454,35.1448,82.6183,118.341,141.896
4750,1180.11,840.258,376.375,37.0545,72.5278,26.3433,42.144,60.089,82.9218,189.181
4800,1528.04,683.173,328.856,173.043,44.2964,26.3709,35.0565,82.744,133.257,135.763
4850,1402.9,873.223,236.654,159.322,33.4606,15.0692,58.0924,60.7383,68.2657,124.952
4900,1768.5,866.016,319.04,86.4502,7.09497,16.912,14.9339,14.3307,53.8075,74.2956
4950,1121.03,637.889,554.828,199.198,40.9791,26.762,55.2871,81.4492,87.2436,133.66
5000,1392.42,953.476,344.295,136.485,37.3388,31.272,50.9773,119.281,184.506,147.629
